,id,date,team_1,team_2,home_team,tournament,h_win_diff,h_draw,f_goalF_1,f_goalF_2,f_goalA_1,f_goalA_2,f_win_1,f_win_2,f_draw_1,f_draw_2,avg_odds_t1_win,avg_odds_draw,avg_odds_t2_win,result
37162,37162.0,2016-03-27,Ghana,Mozambique,Mozambique,African Cup of Nations qualification,4.0,1.0,19.0,17.0,8.0,7.0,6.0,3.0,1.0,2.0,,,,draw
37163,37163.0,2016-03-27,Romania,Spain,Romania,Friendly,0.0,5.0,8.0,13.0,8.0,5.0,5.0,8.0,5.0,0.0,,,,draw
37164,37164.0,2016-03-27,Korea Republic,Thailand,Thailand,Friendly,16.0,7.0,16.0,15.0,14.0,12.0,8.0,6.0,2.0,2.0,,,,win
37165,37165.0,2016-03-28,Andorra,Moldova,Andorra,Friendly,-2.0,1.0,23.0,8.0,15.0,10.0,0.0,0.0,0.0,3.0,,,,lose
37166,37166.0,2016-03-28,Central African Republic,Madagascar,Central African Republic,African Cup of Nations qualification,0.0,2.0,19.0,16.0,10.0,14.0,1.0,3.0,3.0,4.0,,,,win
37167,37167.0,2016-03-28,Equatorial Guinea,Mali,Equatorial Guinea,African Cup of Nations qualification,-1.0,0.0,13.0,14.0,3.0,8.0,2.0,5.0,3.0,3.0,,,,lose
37168,37168.0,2016-03-28,Libya,São Tomé and Príncipe,Libya,African Cup of Nations qualification,1.0,0.0,14.0,20.0,11.0,9.0,3.0,3.0,0.0,1.0,,,,win
37169,37169.0,2016-03-28,Faroe Islands,Liechtenstein,Liechtenstein,Friendly,3.0,0.0,11.0,12.0,14.0,16.0,3.0,2.0,0.0,1.0,,,,win
37170,37170.0,2016-03-28,Northern Ireland,Slovenia,Northern Ireland,Friendly,1.0,1.0,13.0,17.0,8.0,10.0,4.0,3.0,4.0,2.0,,,,win
37171,37171.0,2016-03-28,Gabon,Sierra Leone,Sierra Leone,Friendly,1.0,0.0,13.0,12.0,10.0,10.0,2.0,1.0,3.0,2.0,,,,lose
37172,37172.0,2016-03-28,Ukraine,Wales,Ukraine,Friendly,0.0,2.0,12.0,9.0,8.0,8.0,5.0,5.0,3.0,3.0,,,,win
37173,37173.0,2016-03-29,Afghanistan,Singapore,Afghanistan,FIFA World Cup qualification,-1.0,0.0,26.0,15.0,13.0,13.0,5.0,5.0,0.0,1.0,,,,win
37174,37174.0,2016-03-29,Angola,Congo DR,Angola,African Cup of Nations qualification,-3.0,2.0,10.0,21.0,12.0,11.0,4.0,5.0,1.0,2.0,,,,lose
37175,37175.0,2016-03-29,Argentina,Bolivia,Argentina,FIFA World Cup qualification,17.0,5.0,15.0,21.0,7.0,12.0,5.0,3.0,4.0,1.0,,,,win
37176,37176.0,2016-03-29,Australia,Jordan,Australia,FIFA World Cup qualification,-1.0,0.0,16.0,15.0,13.0,8.0,7.0,8.0,2.0,1.0,,,,win
37177,37177.0,2016-03-29,Austria,Turkey,Austria,Friendly,2.0,1.0,11.0,12.0,18.0,9.0,7.0,7.0,1.0,3.0,,,,lose
37178,37178.0,2016-03-29,China,Qatar,China,FIFA World Cup qualification,0.0,5.0,17.0,29.0,13.0,10.0,4.0,7.0,4.0,1.0,,,,win
37179,37179.0,2016-03-29,Colombia,Ecuador,Colombia,FIFA World Cup qualification,7.0,11.0,4.0,17.0,13.0,10.0,6.0,6.0,2.0,2.0,,,,win
37180,37180.0,2016-03-29,Costa Rica,Jamaica,Costa Rica,FIFA World Cup qualification,6.0,11.0,12.0,12.0,8.0,8.0,1.0,4.0,4.0,1.0,,,,win
37181,37181.0,2016-03-29,Dominica,Martinique,Dominica,CFU Caribbean Cup qualification,-5.0,1.0,14.0,6.0,11.0,13.0,2.0,4.0,2.0,3.0,,,,lose
37182,37182.0,2016-03-29,Barbados,Dominican Republic,Dominican Republic,CFU Caribbean Cup qualification,-1.0,0.0,7.0,23.0,22.0,17.0,5.0,3.0,0.0,0.0,,,,lose
37183,37183.0,2016-03-29,Egypt,Nigeria,Egypt,African Cup of Nations qualification,-1.0,7.0,20.0,15.0,7.0,4.0,8.0,5.0,0.0,3.0,,,,win
37184,37184.0,2016-03-29,England,Netherlands,England,Friendly,0.0,9.0,15.0,20.0,13.0,16.0,7.0,5.0,2.0,1.0,,,,lose
37185,37185.0,2016-03-29,Estonia,Serbia,Estonia,Friendly,1.0,1.0,14.0,18.0,5.0,13.0,5.0,4.0,2.0,0.0,,,,lose
37186,37186.0,2016-03-29,Algeria,Ethiopia,Ethiopia,African Cup of Nations qualification,2.0,2.0,21.0,9.0,14.0,9.0,6.0,1.0,1.0,5.0,,,,draw
37187,37187.0,2016-03-29,France,Russia,France,Friendly,-2.0,7.0,18.0,10.0,11.0,18.0,6.0,7.0,0.0,1.0,,,,win
37188,37188.0,2016-03-29,Cuba,French Guyana,French Guyana,CFU Caribbean Cup qualification,1.0,1.0,26.0,20.0,2.0,14.0,1.0,3.0,2.0,3.0,,,,lose
37189,37189.0,2016-03-29,Gambia,Mauritania,Gambia,African Cup of Nations qualification,2.0,7.0,15.0,19.0,7.0,7.0,2.0,4.0,3.0,1.0,,,,draw
37190,37190.0,2016-03-29,Georgia,Kazakhstan,Georgia,Friendly,0.0,1.0,18.0,7.0,9.0,10.0,3.0,1.0,0.0,4.0,,,,draw
37191,37191.0,2016-03-29,Germany,Italy,Germany,Friendly,-8.0,10.0,13.0,14.0,19.0,12.0,6.0,4.0,1.0,4.0,,,,win
37192,37192.0,2016-03-29,Gibraltar,Latvia,Gibraltar,Friendly,0.0,0.0,33.0,14.0,22.0,11.0,0.0,0.0,0.0,5.0,,,,lose
37193,37193.0,2016-03-29,Greece,Iceland,Greece,Friendly,2.0,0.0,10.0,17.0,8.0,11.0,1.0,3.0,4.0,2.0,,,,lose
37194,37194.0,2016-03-29,El Salvador,Honduras,Honduras,FIFA World Cup qualification,-17.0,19.0,6.0,10.0,9.0,10.0,4.0,2.0,3.0,3.0,,,,lose
37195,37195.0,2016-03-29,India,Turkmenistan,India,FIFA World Cup qualification,0.0,1.0,17.0,24.0,11.0,9.0,5.0,3.0,1.0,1.0,,,,lose
37196,37196.0,2016-03-29,Iran,Oman,Iran,FIFA World Cup qualification,3.0,4.0,15.0,14.0,17.0,9.0,6.0,5.0,3.0,2.0,,,,win
37197,37197.0,2016-03-29,Iraq,Vietnam,Iraq,FIFA World Cup qualification,1.0,1.0,22.0,14.0,12.0,18.0,4.0,4.0,2.0,3.0,,,,win
37198,37198.0,2016-03-29,Ireland,Slovakia,Ireland,Friendly,1.0,3.0,13.0,18.0,9.0,10.0,5.0,7.0,4.0,1.0,,,,draw
37199,37199.0,2016-03-29,Japan,Syria,Japan,FIFA World Cup qualification,8.0,1.0,8.0,12.0,18.0,25.0,5.0,7.0,4.0,1.0,,,,win
37200,37200.0,2016-03-29,Burma,Lebanon,Lebanon,FIFA World Cup qualification,-1.0,0.0,28.0,13.0,8.0,11.0,2.0,4.0,2.0,2.0,,,,draw
37201,37201.0,2016-03-29,Lesotho,Seychelles,Lesotho,African Cup of Nations qualification,-1.0,0.0,10.0,16.0,11.0,7.0,1.0,1.0,4.0,2.0,,,,win
37202,37202.0,2016-03-29,Djibouti,Liberia,Liberia,African Cup of Nations qualification,-1.0,0.0,24.0,18.0,18.0,8.0,0.0,3.0,0.0,1.0,,,,lose
37203,37203.0,2016-03-29,Albania,Luxembourg,Luxembourg,Friendly,2.0,1.0,9.0,17.0,12.0,8.0,3.0,2.0,4.0,1.0,,,,win
37204,37204.0,2016-03-29,Bulgaria,Macedonia,Macedonia,Friendly,1.0,1.0,15.0,8.0,7.0,10.0,2.0,1.0,2.0,2.0,,,,win
37205,37205.0,2016-03-29,Guinea,Malawi,Malawi,African Cup of Nations qualification,0.0,3.0,13.0,17.0,10.0,7.0,3.0,4.0,5.0,1.0,,,,win
37206,37206.0,2016-03-29,Macau,Malaysia,Malaysia,Friendly,-2.0,0.0,14.0,19.0,12.0,16.0,1.0,2.0,3.0,3.0,,,,draw
37207,37207.0,2016-03-29,Bhutan,Maldives,Maldives,FIFA World Cup qualification,-5.0,0.0,42.0,22.0,18.0,21.0,0.0,4.0,0.0,0.0,,,,lose
37208,37208.0,2016-03-29,Canada,Mexico,Mexico,FIFA World Cup qualification,-15.0,7.0,7.0,17.0,5.0,16.0,1.0,6.0,6.0,4.0,,,,lose
37209,37209.0,2016-03-29,Belarus,Montenegro,Montenegro,Friendly,-1.0,1.0,16.0,17.0,9.0,12.0,4.0,2.0,2.0,1.0,,,,draw
37210,37210.0,2016-03-29,Cape Verde,Morocco,Morocco,African Cup of Nations qualification,-1.0,1.0,16.0,10.0,8.0,14.0,5.0,5.0,3.0,2.0,,,,lose
37211,37211.0,2016-03-29,Burundi,Namibia,Namibia,African Cup of Nations qualification,-1.0,0.0,16.0,11.0,10.0,7.0,4.0,2.0,2.0,2.0,,,,win
37212,37212.0,2016-03-29,Niger,Senegal,Niger,African Cup of Nations qualification,-3.0,2.0,15.0,17.0,14.0,11.0,3.0,6.0,3.0,1.0,,,,lose
37213,37213.0,2016-03-29,Finland,Norway,Norway,Friendly,-29.0,13.0,8.0,13.0,8.0,6.0,2.0,4.0,3.0,2.0,,,,lose
37214,37214.0,2016-03-29,East Timor,Palestine,Palestine,FIFA World Cup qualification,0.0,1.0,25.0,17.0,9.0,14.0,2.0,2.0,2.0,4.0,,,,lose
37215,37215.0,2016-03-29,Haiti,Panama,Panama,FIFA World Cup qualification,5.0,7.0,7.0,14.0,14.0,10.0,5.0,1.0,2.0,7.0,,,,lose
37216,37216.0,2016-03-29,Brazil,Paraguay,Paraguay,FIFA World Cup qualification,33.0,20.0,11.0,20.0,10.0,11.0,8.0,2.0,1.0,4.0,,,,draw
37217,37217.0,2016-03-29,Korea DPR,Philippines,Philippines,FIFA World Cup qualification,1.0,1.0,12.0,12.0,9.0,10.0,6.0,3.0,2.0,2.0,,,,lose
37218,37218.0,2016-03-29,Belgium,Portugal,Portugal,Friendly,0.0,6.0,19.0,7.0,13.0,13.0,8.0,7.0,1.0,0.0,,,,lose
37219,37219.0,2016-03-29,Mauritius,Rwanda,Rwanda,African Cup of Nations qualification,1.0,0.0,20.0,15.0,10.0,6.0,2.0,4.0,3.0,3.0,,,,lose
37220,37220.0,2016-03-29,Denmark,Scotland,Scotland,Friendly,-3.0,0.0,15.0,16.0,8.0,16.0,3.0,5.0,3.0,2.0,,,,lose
37221,37221.0,2016-03-29,Cameroon,South Africa,South Africa,African Cup of Nations qualification,-2.0,4.0,4.0,12.0,10.0,9.0,4.0,6.0,5.0,2.0,,,,draw
37222,37222.0,2016-03-29,Antigua and Barbuda,St Kitts and Nevis,St Kitts and Nevis,CFU Caribbean Cup qualification,1.0,4.0,12.0,17.0,8.0,12.0,5.0,5.0,1.0,1.0,,,,lose
37223,37223.0,2016-03-29,Ivory Coast,Sudan,Sudan,African Cup of Nations qualification,6.0,1.0,13.0,7.0,9.0,11.0,7.0,1.0,0.0,4.0,,,,draw
37224,37224.0,2016-03-29,Guadeloupe,Suriname,Suriname,CFU Caribbean Cup qualification,0.0,5.0,20.0,13.0,13.0,13.0,4.0,6.0,2.0,1.0,,,,lose
37225,37225.0,2016-03-29,Czech Republic,Sweden,Sweden,Friendly,-1.0,1.0,18.0,15.0,13.0,11.0,5.0,5.0,1.0,3.0,,,,draw
37226,37226.0,2016-03-29,Bosnia-Herzegovina,Switzerland,Switzerland,Friendly,0.0,0.0,20.0,24.0,10.0,10.0,5.0,7.0,2.0,1.0,,,,win
37227,37227.0,2016-03-29,Kyrgyzstan,Tajikistan,Tajikistan,FIFA World Cup qualification,-5.0,2.0,18.0,22.0,10.0,16.0,3.0,2.0,2.0,2.0,,,,win
37228,37228.0,2016-03-29,Togo,Tunisia,Togo,African Cup of Nations qualification,-7.0,1.0,14.0,14.0,11.0,19.0,2.0,4.0,2.0,3.0,,,,draw
37229,37229.0,2016-03-29,Burkina Faso,Uganda,Uganda,African Cup of Nations qualification,1.0,2.0,14.0,9.0,8.0,8.0,2.0,4.0,2.0,4.0,,,,draw
37230,37230.0,2016-03-29,Saudi Arabia,United Arab Emirates,United Arab Emirates,FIFA World Cup qualification,13.0,6.0,18.0,35.0,23.0,7.0,7.0,8.0,1.0,1.0,,,,draw
37231,37231.0,2016-03-29,Peru,Uruguay,Uruguay,FIFA World Cup qualification,-21.0,13.0,14.0,15.0,8.0,12.0,4.0,5.0,1.0,2.0,,,,lose
37232,37232.0,2016-03-29,Guatemala,USA,USA,FIFA World Cup qualification,-8.0,6.0,20.0,21.0,4.0,16.0,2.0,6.0,2.0,2.0,,,,lose
37233,37233.0,2016-03-29,Bahrain,Uzbekistan,Uzbekistan,FIFA World Cup qualification,-2.0,5.0,11.0,18.0,12.0,18.0,4.0,6.0,2.0,1.0,,,,lose
37234,37234.0,2016-03-29,Chile,Venezuela,Venezuela,FIFA World Cup qualification,15.0,5.0,20.0,11.0,10.0,16.0,6.0,3.0,2.0,1.0,,,,win
37235,37235.0,2016-03-29,Grenada,Virgin Islands,Virgin Islands,CFU Caribbean Cup qualification,1.0,0.0,15.0,21.0,14.0,26.0,3.0,1.0,2.0,0.0,,,,win
37236,37236.0,2016-04-27,Martinique,Panama,Martinique,Friendly,-1.0,0.0,8.0,12.0,13.0,9.0,5.0,0.0,3.0,8.0,,,,lose
37237,37237.0,2016-05-20,Hungary,Ivory Coast,Hungary,Friendly,0.0,0.0,14.0,12.0,10.0,8.0,5.0,8.0,3.0,0.0,,,,draw
37238,37238.0,2016-05-21,Botswana,Lesotho,Botswana,Friendly,5.0,10.0,15.0,11.0,8.0,9.0,4.0,1.0,1.0,4.0,,,,win
37239,37239.0,2016-05-22,England,Turkey,England,Friendly,8.0,2.0,13.0,13.0,16.0,9.0,7.0,8.0,2.0,2.0,,,,win
37240,37240.0,2016-05-22,Puerto Rico,USA,Puerto Rico,Friendly,0.0,0.0,26.0,20.0,14.0,12.0,2.0,5.0,2.0,2.0,,,,lose
37241,37241.0,2016-05-25,Congo DR,Romania,Romania,Friendly,0.0,1.0,22.0,9.0,12.0,6.0,6.0,5.0,2.0,5.0,,,,draw
37242,37242.0,2016-05-25,Cyprus,Serbia,Serbia,Friendly,-2.0,1.0,18.0,18.0,15.0,10.0,4.0,4.0,0.0,0.0,,,,lose
37243,37243.0,2016-05-26,Andorra,Azerbaijan,Azerbaijan,Friendly,-1.0,3.0,17.0,19.0,16.0,8.0,0.0,2.0,0.0,3.0,,,,draw
37244,37244.0,2016-05-27,Croatia,Moldova,Croatia,Friendly,1.0,0.0,19.0,8.0,7.0,9.0,6.0,0.0,3.0,4.0,,,,win
37245,37245.0,2016-05-27,Czech Republic,Malta,Czech Republic,Friendly,7.0,2.0,16.0,14.0,13.0,5.0,4.0,1.0,1.0,2.0,,,,win
37246,37246.0,2016-05-27,Australia,England,England,Friendly,-2.0,2.0,21.0,13.0,13.0,17.0,7.0,7.0,2.0,1.0,,,,lose
37247,37247.0,2016-05-27,Ireland,Netherlands,Ireland,Friendly,-2.0,3.0,10.0,16.0,8.0,19.0,5.0,4.0,4.0,1.0,,,,draw
37248,37248.0,2016-05-27,Congo,Morocco,Morocco,Friendly,-2.0,2.0,15.0,10.0,20.0,12.0,4.0,5.0,3.0,2.0,,,,lose
37249,37249.0,2016-05-27,Mali,Nigeria,Nigeria,Friendly,1.0,3.0,13.0,14.0,7.0,5.0,5.0,4.0,3.0,4.0,,,,lose
37250,37250.0,2016-05-27,Belarus,Northern Ireland,Northern Ireland,Friendly,0.0,0.0,13.0,12.0,9.0,9.0,4.0,4.0,3.0,5.0,,,,lose
37251,37251.0,2016-05-27,Georgia,Slovakia,Slovakia,Friendly,0.0,0.0,20.0,16.0,7.0,9.0,3.0,6.0,1.0,2.0,,,,lose
37252,37252.0,2016-05-27,Togo,Zambia,Togo,Friendly,1.0,0.0,14.0,7.0,7.0,5.0,2.0,4.0,2.0,5.0,,,,win
37253,37253.0,2016-05-28,Burma,Malaysia,Burma,Friendly,-3.0,8.0,28.0,21.0,7.0,16.0,2.0,2.0,1.0,2.0,,,,draw
37254,37254.0,2016-05-28,Costa Rica,Venezuela,Costa Rica,Friendly,2.0,2.0,11.0,11.0,8.0,15.0,1.0,2.0,5.0,2.0,,,,win
37255,37255.0,2016-05-28,El Salvador,Peru,El Salvador,Friendly,-1.0,0.0,8.0,14.0,9.0,9.0,4.0,4.0,4.0,2.0,,,,lose
37256,37256.0,2016-05-28,Gabon,Mauritania,Gabon,Friendly,1.0,0.0,14.0,20.0,10.0,8.0,3.0,5.0,2.0,1.0,,,,lose
37257,37257.0,2016-05-28,Armenia,Guatemala,Guatemala,Friendly,0.0,1.0,14.0,19.0,12.0,4.0,0.0,3.0,2.0,2.0,,,,win
37258,37258.0,2016-05-28,Mexico,Paraguay,Mexico,Friendly,3.0,5.0,17.0,20.0,19.0,12.0,7.0,2.0,3.0,5.0,,,,win
37259,37259.0,2016-05-28,Fiji,New Zealand,New Zealand,Oceania Nations Cup,-22.0,3.0,18.0,16.0,11.0,9.0,4.0,0.0,3.0,4.0,,,,lose
37260,37260.0,2016-05-28,Rwanda,Senegal,Rwanda,Friendly,0.0,0.0,13.0,19.0,6.0,9.0,3.0,7.0,3.0,1.0,,,,lose
37261,37261.0,2016-05-28,Belgium,Switzerland,Switzerland,Friendly,4.0,6.0,19.0,22.0,13.0,10.0,8.0,6.0,1.0,1.0,,,,win
37262,37262.0,2016-05-28,Solomon Islands,Vanuatu,Vanuatu,Oceania Nations Cup,7.0,6.0,22.0,26.0,14.0,20.0,1.0,6.0,2.0,1.0,,,,win
37263,37263.0,2016-05-29,Albania,Qatar,Albania,Friendly,1.0,0.0,10.0,30.0,12.0,9.0,3.0,8.0,3.0,0.0,,,,win
37264,37264.0,2016-05-29,Azerbaijan,Macedonia,Azerbaijan,Friendly,-4.0,1.0,13.0,9.0,9.0,8.0,2.0,1.0,3.0,2.0,,,,lose
37265,37265.0,2016-05-29,Bosnia-Herzegovina,Spain,Bosnia-Herzegovina,Friendly,-4.0,2.0,17.0,14.0,13.0,5.0,6.0,8.0,2.0,1.0,,,,lose
37266,37266.0,2016-05-29,Cambodia,East Timor,Cambodia,Friendly,2.0,1.0,21.0,23.0,14.0,16.0,2.0,2.0,0.0,2.0,,,,win
37267,37267.0,2016-05-29,Germany,Slovakia,Germany,Friendly,5.0,0.0,15.0,15.0,21.0,11.0,5.0,5.0,1.0,3.0,,,,lose
37268,37268.0,2016-05-29,Italy,Scotland,Italy,Friendly,6.0,2.0,13.0,15.0,11.0,17.0,4.0,5.0,4.0,2.0,,,,win
37269,37269.0,2016-05-29,Kenya,Tanzania,Kenya,Friendly,16.0,13.0,14.0,16.0,7.0,12.0,3.0,3.0,3.0,4.0,,,,draw
37270,37270.0,2016-05-29,Laos,Nepal,Laos,Friendly,0.0,0.0,24.0,13.0,14.0,2.0,1.0,1.0,2.0,3.0,,,,draw
37271,37271.0,2016-05-29,Estonia,Lithuania,Lithuania,Baltic Cup,-5.0,10.0,13.0,16.0,4.0,7.0,5.0,1.0,2.0,2.0,,,,lose
37272,37272.0,2016-05-29,New Caledonia,Papua New Guinea,Papua New Guinea,Oceania Nations Cup,7.0,0.0,13.0,18.0,32.0,25.0,4.0,2.0,0.0,2.0,,,,draw
37273,37273.0,2016-05-29,Norway,Portugal,Portugal,Friendly,-6.0,2.0,13.0,5.0,5.0,13.0,3.0,6.0,3.0,0.0,,,,lose
37274,37274.0,2016-05-29,Romania,Ukraine,Romania,Friendly,2.0,1.0,7.0,12.0,6.0,8.0,4.0,6.0,6.0,3.0,,,,lose
37275,37275.0,2016-05-29,Samoa,Tahiti,Tahiti,Oceania Nations Cup,-3.0,0.0,31.0,22.0,17.0,16.0,3.0,3.0,1.0,0.0,,,,lose
37276,37276.0,2016-05-29,Montenegro,Turkey,Turkey,Friendly,0.0,0.0,18.0,13.0,13.0,9.0,2.0,8.0,1.0,2.0,,,,lose
37277,37277.0,2016-05-30,Cameroon,France,France,Friendly,-1.0,1.0,6.0,19.0,12.0,11.0,4.0,7.0,5.0,0.0,,,,lose
37278,37278.0,2016-05-30,Gambia,Zambia,Gambia,Friendly,-1.0,0.0,14.0,7.0,8.0,5.0,2.0,4.0,3.0,5.0,,,,draw
37279,37279.0,2016-05-30,Slovenia,Sweden,Sweden,Friendly,-1.0,0.0,18.0,17.0,9.0,12.0,4.0,5.0,2.0,2.0,,,,draw
37280,37280.0,2016-05-31,Austria,Malta,Austria,Friendly,8.0,1.0,12.0,13.0,19.0,4.0,7.0,1.0,1.0,2.0,,,,win
37281,37281.0,2016-05-31,Belarus,Ireland,Ireland,Friendly,0.0,0.0,10.0,11.0,7.0,9.0,3.0,5.0,4.0,4.0,,,,win
37282,37282.0,2016-05-31,Kenya,Sudan,Kenya,Friendly,-2.0,7.0,12.0,6.0,8.0,11.0,3.0,1.0,3.0,4.0,,,,draw
37283,37283.0,2016-05-31,Luxembourg,Nigeria,Luxembourg,Friendly,0.0,0.0,14.0,15.0,11.0,3.0,2.0,4.0,1.0,4.0,,,,lose
37284,37284.0,2016-05-31,Israel,Serbia,Serbia,Friendly,0.0,0.0,16.0,18.0,14.0,9.0,4.0,4.0,1.0,0.0,,,,lose
37285,37285.0,2016-05-31,Fiji,Solomon Islands,Solomon Islands,Oceania Nations Cup,1.0,8.0,19.0,24.0,8.0,14.0,3.0,2.0,3.0,1.0,,,,win
37286,37286.0,2016-05-31,New Zealand,Vanuatu,Vanuatu,Oceania Nations Cup,9.0,0.0,14.0,26.0,10.0,21.0,1.0,6.0,4.0,1.0,,,,win
37287,37287.0,2016-05-31,Syria,Vietnam,Vietnam,Friendly,1.0,1.0,16.0,15.0,23.0,18.0,8.0,4.0,0.0,3.0,,,,lose
37288,37288.0,2016-05-31,Uganda,Zimbabwe,Zimbabwe,Friendly,-3.0,7.0,8.0,14.0,8.0,9.0,4.0,5.0,4.0,2.0,,,,lose
37289,37289.0,2016-06-01,Belgium,Finland,Belgium,Friendly,-1.0,3.0,21.0,13.0,14.0,8.0,8.0,2.0,0.0,2.0,,,,draw
37290,37290.0,2016-06-01,Czech Republic,Russia,Czech Republic,Friendly,-1.0,1.0,16.0,13.0,13.0,15.0,4.0,7.0,1.0,1.0,,,,win
37291,37291.0,2016-06-01,Armenia,El Salvador,El Salvador,Friendly,0.0,0.0,12.0,8.0,11.0,9.0,0.0,3.0,3.0,4.0,,,,win
37292,37292.0,2016-06-01,Andorra,Estonia,Estonia,Friendly,-11.0,0.0,16.0,13.0,13.0,3.0,0.0,4.0,0.0,2.0,,,,lose
37293,37293.0,2016-06-01,Grenada,Puerto Rico,Grenada,CFU Caribbean Cup qualification,4.0,1.0,16.0,25.0,16.0,16.0,3.0,2.0,2.0,2.0,,,,draw
37294,37294.0,2016-06-01,Curaçao,Guyana,Guyana,CFU Caribbean Cup qualification,-4.0,1.0,12.0,21.0,6.0,15.0,3.0,3.0,4.0,2.0,,,,win
37295,37295.0,2016-06-01,Latvia,Lithuania,Latvia,Baltic Cup,10.0,11.0,13.0,19.0,10.0,7.0,0.0,1.0,5.0,1.0,,,,win
37296,37296.0,2016-06-01,Guadeloupe,Martinique,Martinique,CFU Caribbean Cup qualification,-17.0,11.0,16.0,8.0,11.0,14.0,3.0,6.0,3.0,3.0,,,,lose
37297,37297.0,2016-06-01,New Caledonia,Samoa,New Caledonia,Oceania Nations Cup,2.0,0.0,13.0,26.0,32.0,19.0,5.0,4.0,0.0,1.0,,,,win
37298,37298.0,2016-06-01,Iceland,Norway,Norway,Friendly,-9.0,5.0,17.0,10.0,11.0,4.0,2.0,4.0,2.0,3.0,,,,lose
37299,37299.0,2016-06-01,Papua New Guinea,Tahiti,Papua New Guinea,Oceania Nations Cup,-5.0,2.0,18.0,29.0,24.0,13.0,2.0,3.0,2.0,0.0,,,,draw
37300,37300.0,2016-06-01,Netherlands,Poland,Poland,Friendly,2.0,6.0,16.0,28.0,20.0,9.0,5.0,6.0,0.0,3.0,,,,win
37301,37301.0,2016-06-01,Korea Republic,Spain,Spain,Friendly,-3.0,2.0,17.0,13.0,12.0,5.0,8.0,7.0,2.0,2.0,,,,lose
37302,37302.0,2016-06-01,St Kitts and Nevis,Suriname,St Kitts and Nevis,CFU Caribbean Cup qualification,1.0,1.0,13.0,12.0,14.0,10.0,6.0,5.0,1.0,2.0,,,,win
37303,37303.0,2016-06-02,England,Portugal,England,Friendly,6.0,10.0,15.0,7.0,18.0,12.0,8.0,7.0,0.0,0.0,,,,win
37304,37304.0,2016-06-02,India,Laos,Laos,AFC Asian Cup qualification,0.0,0.0,19.0,24.0,10.0,17.0,5.0,1.0,1.0,2.0,,,,win
37305,37305.0,2016-06-02,Iran,Macedonia,Macedonia,Friendly,1.0,1.0,19.0,8.0,15.0,8.0,6.0,1.0,3.0,2.0,,,,win
37306,37306.0,2016-06-02,East Timor,Malaysia,Malaysia,AFC Asian Cup qualification,-2.0,1.0,28.0,20.0,16.0,15.0,2.0,2.0,2.0,2.0,,,,lose
37307,37307.0,2016-06-02,Maldives,Yemen,Maldives,AFC Asian Cup qualification,0.0,0.0,26.0,7.0,18.0,14.0,4.0,2.0,0.0,1.0,,,,lose
37308,37308.0,2016-06-02,Algeria,Seychelles,Seychelles,African Cup of Nations qualification,1.0,0.0,28.0,17.0,13.0,5.0,6.0,2.0,1.0,2.0,,,,win
37309,37309.0,2016-06-02,Bangladesh,Tajikistan,Tajikistan,AFC Asian Cup qualification,-4.0,2.0,23.0,27.0,13.0,15.0,3.0,2.0,1.0,2.0,,,,lose
37310,37310.0,2016-06-03,Albania,Ukraine,Albania,Friendly,-3.0,1.0,9.0,12.0,14.0,7.0,4.0,7.0,3.0,2.0,,,,lose
37311,37311.0,2016-06-03,Azerbaijan,Canada,Azerbaijan,Friendly,0.0,0.0,13.0,6.0,8.0,8.0,2.0,1.0,4.0,6.0,,,,draw
37312,37312.0,2016-06-03,Bosnia-Herzegovina,Denmark,Bosnia-Herzegovina,Kirin Cup,1.0,1.0,17.0,14.0,12.0,7.0,6.0,3.0,2.0,3.0,,,,draw
37313,37313.0,2016-06-03,Burma,Singapore,Burma,Friendly,-1.0,3.0,29.0,16.0,6.0,12.0,2.0,5.0,2.0,1.0,,,,lose
37314,37314.0,2016-06-03,China,Trinidad and Tobago,China,Friendly,1.0,0.0,20.0,20.0,12.0,12.0,5.0,4.0,3.0,3.0,,,,win
37315,37315.0,2016-06-03,Djibouti,Tunisia,Djibouti,African Cup of Nations qualification,-1.0,0.0,21.0,14.0,19.0,19.0,0.0,5.0,0.0,3.0,,,,lose
37316,37316.0,2016-06-03,Faroe Islands,Kosovo,Faroe Islands,Friendly,0.0,0.0,10.0,4.0,13.0,3.0,2.0,2.0,0.0,0.0,,,,lose
37317,37317.0,2016-06-03,Bulgaria,Japan,Japan,Kirin Cup,4.0,1.0,15.0,13.0,7.0,18.0,3.0,6.0,2.0,3.0,,,,lose
37318,37318.0,2016-06-03,Libya,Morocco,Libya,African Cup of Nations qualification,-4.0,5.0,13.0,12.0,12.0,11.0,3.0,6.0,0.0,2.0,,,,draw
37319,37319.0,2016-06-03,Cameroon,Mauritania,Mauritania,African Cup of Nations qualification,1.0,0.0,6.0,18.0,11.0,8.0,3.0,4.0,6.0,2.0,,,,win
37320,37320.0,2016-06-03,Georgia,Romania,Romania,Friendly,-4.0,2.0,19.0,6.0,8.0,7.0,2.0,3.0,2.0,7.0,,,,lose
37321,37321.0,2016-06-03,Sierra Leone,Sudan,Sierra Leone,African Cup of Nations qualification,-3.0,0.0,14.0,7.0,9.0,10.0,1.0,1.0,2.0,5.0,,,,win
37322,37322.0,2016-06-03,Moldova,Switzerland,Switzerland,Friendly,-2.0,0.0,7.0,21.0,9.0,11.0,1.0,6.0,3.0,0.0,,,,lose
