team_1,team_2,home_team,tournament,h_win_diff,h_draw,f_goalF_1,f_goalF_2,f_goalA_1,f_goalA_2,f_win_1,f_win_2,f_draw_1,f_draw_2,avg_odds_win_1,avg_odds_draw,avg_odds_win_2
69,184,184,22,4,0,16,12,23,8,6,5,2,3,1.9248,3.5326,3.7289
72,182,72,36,-5,2,10,12,9,10,5,6,2,3,2.0754,3.0231,3.3554
99,144,144,4,3,2,18,22,16,10,3,6,2,1,6.4009,4.5013,1.3804
55,96,55,31,8,3,22,14,12,8,6,2,1,2,1.135,6.0685,14.539000000000001
70,195,195,12,2,0,15,12,8,5,5,5,2,3,2.7247,2.9479,2.5268
34,118,118,21,0,0,13,10,5,12,2,0,5,4,2.2025,3.19,2.9038
119,180,119,23,8,2,9,16,9,6,3,1,4,3,1.3381,4.6031,8.4508
55,68,68,22,0,0,17,10,13,12,6,4,3,2,2.8461,3.1911,2.425
143,188,143,21,-19,12,20,11,4,16,1,4,2,4,4.2936,3.4424,1.788
90,188,188,13,0,3,17,23,18,10,4,5,4,1,2.8626,3.3822,2.3907
69,149,69,22,5,3,17,15,25,8,8,8,1,2,1.6206,3.5372,5.2906
10,84,84,0,1,1,16,14,7,21,4,2,2,1,1.0525,9.6164,24.294
139,174,139,22,-7,2,13,16,11,13,4,2,3,4,4.0367,3.4783,1.8092
12,120,12,22,-1,1,12,18,9,5,2,3,5,2,2.25,3.0,2.87
47,161,47,21,-3,2,10,13,11,17,1,3,2,0,3.9885,3.3715,1.9411
83,154,83,21,-4,0,16,14,10,9,3,5,1,2,3.0861,3.1833,2.3033
55,77,55,21,1,2,27,18,13,5,5,5,1,3,1.544,3.8108,5.8348
70,155,70,22,1,4,13,15,13,9,6,6,2,2,2.2238,3.1694,2.9156
120,149,149,22,-2,0,15,14,8,9,2,7,2,2,12.5667,6.6,1.1567
29,77,77,21,-1,1,20,22,15,16,5,3,2,3,2.6571,3.2408,2.3721
2,24,2,22,0,0,23,16,5,17,7,3,1,3,2.7974,3.2341,2.4441
26,119,26,13,11,6,15,6,18,10,3,3,5,7,1.317,4.9622,9.3489
14,101,14,22,2,5,15,7,5,9,3,3,4,1,1.4,4.2,6.0
92,191,92,22,0,1,11,13,13,13,7,3,1,4,2.2939,3.1472,3.0694
144,168,144,21,0,1,9,21,7,10,3,1,4,2,1.2947,4.9384,7.88
57,88,88,22,2,7,17,19,10,12,7,4,1,3,2.0431,3.2555,3.7179
94,104,94,22,-2,1,21,9,3,10,4,5,1,3,1.95,3.2845,3.5027
12,84,84,22,0,0,13,23,16,13,2,5,1,2,1.2278,5.2352,11.4457
7,65,65,22,3,3,9,17,11,11,3,4,5,3,2.6612,3.07,2.645
100,145,100,22,-5,2,14,10,9,12,3,4,1,4,8.1246,4.4533,1.3633
84,127,84,30,2,0,26,11,10,10,5,1,0,3,1.1585,6.3338,11.9377
12,69,12,36,-3,0,19,19,9,11,1,6,3,3,20.53,8.7592,1.095
49,90,49,21,-6,1,15,17,16,15,3,4,3,4,2.3754,3.3282,2.9414
49,160,49,22,1,0,14,6,15,13,7,4,0,2,1.6656,3.5992,5.1644
2,55,55,21,1,6,10,17,6,14,7,6,3,2,5.7176,3.7808,1.5119999999999998
62,156,62,36,-6,0,17,7,8,14,2,6,1,1,20.08,7.5641,1.1104
76,131,131,37,14,0,20,23,14,5,5,1,0,2,1.4395,3.9675,6.309
38,153,153,1,-2,3,21,10,7,8,4,3,2,2,3.7904,3.2007,1.9054
114,132,114,5,4,4,10,14,10,3,5,2,2,2,1.5332,3.7468,6.3946
28,90,28,21,-6,5,10,9,12,11,2,3,2,3,5.292000000000001,3.3960000000000004,1.7144
55,70,70,22,3,5,16,18,10,6,5,3,3,3,3.1524,3.1704,2.1628
44,136,136,22,2,0,11,16,11,7,5,6,3,1,2.5885,3.1389,2.6911
110,164,164,22,-3,1,15,16,8,6,3,3,3,1,9.0,4.875,1.25
136,182,182,36,-1,1,17,12,10,9,2,6,4,2,3.695,3.18,1.892
10,137,10,21,2,1,10,8,15,7,8,5,1,5,1.1196,6.7146,16.1719
124,179,124,22,1,2,15,17,12,3,3,3,4,2,1.5817,3.6196,5.7157
1,161,1,36,-2,0,11,14,15,13,3,3,3,1,2.5911,3.1056,2.5244
165,97,97,0,1,3,12,8,12,15,4,3,1,4,1.331,4.5669,8.8697
18,160,160,22,0,1,21,13,8,8,5,3,2,5,2.9945,3.1273,2.1955
131,170,170,21,0,0,19,17,8,11,2,5,2,2,2.8282,3.1993,2.3075
105,160,105,21,-5,0,18,19,15,9,1,4,1,5,9.99,6.7222,1.0933
97,144,97,21,0,0,12,9,13,7,4,3,3,4,1.1148,6.7309,15.7143
119,184,119,21,15,11,19,9,7,23,5,6,3,1,1.7736,3.3864,4.2909
165,189,189,21,7,1,21,13,14,6,6,4,2,1,1.9036,3.3492,3.8128
123,170,123,21,0,0,40,12,14,14,0,2,0,2,13.25,6.4375,1.14
87,93,87,0,-3,2,6,18,7,17,1,4,5,2,9.6359,4.7517,1.3007
2,8,8,22,0,0,16,10,11,15,7,3,2,2,2.4122,3.0278,3.0163
7,54,54,21,13,7,13,12,8,6,5,4,4,3,2.4459999999999997,3.2088,2.7764
76,93,93,22,0,0,15,7,9,15,2,3,1,1,13.6508,5.6863,1.185
29,126,29,6,1,0,19,10,6,6,5,1,2,6,1.2882,4.5764,9.4191
88,154,88,29,0,2,17,20,13,4,5,4,1,1,1.8689,3.4389,3.8464
20,55,55,22,-1,1,23,13,9,11,4,6,0,1,8.9441,4.5953,1.2976
42,96,42,31,4,2,23,12,18,7,2,2,2,2,1.8288,3.4153,3.7388
18,167,167,21,-5,6,19,13,12,17,3,9,3,0,16.1108,6.587999999999999,1.1652
85,127,85,22,0,0,11,14,9,6,3,3,1,2,1.1418,6.7235,13.5471
49,64,49,22,27,9,12,22,13,11,6,4,2,1,1.4718,4.0171,6.9807
49,100,100,36,1,1,12,10,14,6,6,2,2,1,1.4794,3.705,6.3625
73,92,92,23,-5,1,8,9,9,13,2,6,4,2,14.8144,6.4556,1.1459
90,186,90,36,3,1,9,21,9,7,5,6,4,2,1.365,3.7813,8.8813
44,83,44,21,2,1,14,13,12,18,5,5,1,2,1.3211,4.7929,10.6871
165,173,173,20,0,0,13,15,6,12,6,4,2,5,4.1610000000000005,2.889,2.002
1,122,122,22,1,0,17,14,8,9,1,4,5,4,5.5125,3.6342,1.5738
62,71,71,22,-1,0,17,7,14,1,0,1,1,0,2.4848,3.1861,2.693
74,119,119,23,-1,0,24,20,12,7,6,5,2,1,5.9954,3.5992,1.5508
11,106,11,21,0,0,15,9,15,9,3,3,1,3,1.6440000000000001,3.6068,5.144
90,152,90,22,1,0,19,25,14,25,4,0,3,0,1.0105,15.2143,42.0524
29,133,133,5,-6,4,11,11,8,10,4,4,2,4,4.5555,3.2617,1.8172
32,66,66,21,4,9,19,16,10,8,6,7,1,1,2.0723,3.2191,3.2732
1,145,145,22,-4,3,13,16,10,20,4,5,1,2,8.55,4.284,1.3
26,37,26,22,39,11,25,17,11,12,5,4,3,0,1.2859,5.0956,9.35
8,156,156,36,0,0,14,15,8,11,1,4,1,2,18.58,6.7073,1.1073
60,122,60,22,0,0,16,2,9,1,2,0,1,1,2.4922,3.2,2.5189
107,115,107,22,2,2,19,13,9,9,2,1,0,2,2.2341,3.18,3.16
10,93,10,21,0,6,9,20,7,7,5,8,4,1,2.148,3.1056,3.342
48,49,49,21,2,4,13,13,13,17,6,6,1,0,3.6504,3.2138,2.0762
49,135,49,36,3,4,23,12,11,10,7,4,2,1,1.2022,5.35,12.7778
144,183,183,2,-1,0,24,18,6,9,4,4,2,4,3.725,3.217,1.867
5,52,52,21,-2,1,33,35,14,14,1,3,1,0,12.0,8.0,1.09
65,186,186,22,2,3,9,13,10,13,6,2,1,6,2.6148,3.12,2.6493
14,174,14,22,-4,4,16,17,13,11,2,3,3,1,1.8629,3.3086,3.8357
34,66,66,22,0,0,13,14,7,5,5,2,3,5,3.0354,3.2008,2.1938
44,182,44,36,2,3,18,12,7,5,6,4,2,3,1.6621,3.6021,5.435
17,64,64,22,-1,1,14,10,14,4,4,3,1,5,4.5867,3.4038,1.7071
64,95,95,36,0,1,10,9,12,6,1,2,6,5,1.5564,3.4364,6.0482
58,110,110,21,1,0,21,14,7,7,3,1,1,2,2.54,3.2,2.54
80,140,140,21,13,6,8,12,11,5,4,6,2,0,3.5082,3.1936,2.0379
82,115,115,21,6,2,14,24,12,13,2,2,4,0,1.3678,4.3596,8.2522
26,184,184,22,14,0,10,17,14,17,8,4,2,2,1.8985,3.3596,3.8288
77,197,197,21,1,1,24,11,8,3,5,3,2,4,2.573,3.135,2.454
129,190,129,21,9,3,19,18,14,31,7,5,2,0,1.7,3.42,4.232
57,65,65,22,9,5,15,10,14,12,6,6,1,3,3.0957,3.0548,2.2824
70,169,169,21,1,0,18,13,7,9,4,4,3,3,1.7492,3.3621,4.3642
12,69,12,21,0,0,10,14,6,16,1,6,4,2,23.0457,7.8896,1.0935
7,128,128,20,-3,3,16,15,6,12,7,6,2,3,2.5019,3.1969,3.0154
68,115,68,22,3,2,9,17,7,12,3,1,1,0,1.3745,4.1610000000000005,8.7203
124,185,124,22,-1,0,11,15,7,9,5,5,3,2,1.3419999999999999,4.5265,8.283999999999999
12,122,122,22,0,0,16,11,10,5,3,6,3,1,8.3737,4.3163,1.3689
67,103,67,21,-1,3,10,19,8,10,3,2,5,3,1.422,3.7967,7.3213
133,195,195,5,2,4,11,15,8,16,4,5,4,3,1.8156,3.262,4.524
65,160,160,22,0,1,14,19,8,21,8,6,0,1,1.7576,3.2594,4.3406
2,155,155,21,6,3,16,22,16,13,4,5,1,3,5.2929,3.4679,1.5629
95,106,95,22,0,0,14,20,12,8,3,2,2,1,2.9139,3.1068,2.4479
48,184,184,22,1,0,19,15,5,18,4,4,3,1,4.0418,3.4241,1.82
79,170,170,21,0,4,13,16,8,18,2,4,3,2,2.2427,3.1818,2.9114
29,185,185,21,1,0,19,19,5,4,2,2,1,1,2.5063,3.1625,2.4813
61,164,61,21,0,1,17,10,6,8,4,4,2,4,2.9615,3.1137,2.3374
62,65,65,21,-1,0,27,5,13,8,2,3,1,7,9.99,9.1067,1.0144
145,146,145,36,-2,1,11,13,12,10,3,5,1,2,3.465,3.12,2.0340000000000003
28,83,28,21,3,1,13,21,15,14,3,3,5,2,1.3667,4.0167,7.4983
109,160,160,36,-3,1,17,12,11,11,6,4,1,2,6.2179,3.7839,1.5325
2,150,2,20,0,1,14,14,14,10,7,6,1,4,3.5822,3.6393,2.0237
45,92,92,22,-2,8,27,19,8,12,3,1,1,2,8.4333,4.4426,1.3581
57,69,69,20,1,5,20,17,7,10,6,6,2,2,2.5942,3.0008,2.9692
114,151,151,21,0,0,11,11,10,11,4,2,2,4,2.1254,3.1339,3.2479
98,108,98,3,1,0,14,34,19,16,2,2,1,0,1.0733,8.1667,17.6667
88,172,172,21,-1,1,14,20,17,15,3,6,2,2,6.5908,3.9912,1.5158
105,122,105,36,0,0,17,13,14,17,0,2,1,4,13.2097,5.8186,1.2217
72,146,146,22,1,4,11,14,7,13,7,7,2,2,4.5396,3.2559,1.8541
72,89,89,36,7,5,10,16,7,11,6,5,4,1,3.2829,3.1086,2.2389
97,174,97,22,2,8,18,15,4,17,4,3,2,3,2.0413,3.2238,3.5713
61,164,164,21,0,0,15,11,10,4,2,4,5,4,13.728,6.284,1.1452
68,149,149,22,-3,2,14,18,14,6,2,5,2,2,8.8222,4.39,1.3417
23,100,100,22,0,0,21,8,9,9,0,1,1,4,2.3886,3.2404,2.7975
39,191,39,22,11,11,13,18,2,10,4,4,1,3,1.9427,3.2555,3.7909
14,144,144,21,1,1,14,30,12,5,4,5,2,1,1.6112,3.5827,5.0992
165,187,187,22,5,5,11,5,11,18,4,2,4,6,2.25,3.15,2.85
94,165,94,22,-2,2,12,14,9,11,4,3,2,1,3.9124,3.2628,1.9372
97,144,144,21,1,0,9,11,13,7,4,3,3,4,1.3095,4.618,7.8775
135,188,188,22,1,0,12,21,11,16,1,6,4,2,13.7393,6.4196,1.1867
36,111,111,6,0,0,16,14,13,6,2,2,2,4,6.6936,3.9055,1.4164
99,159,159,4,-5,0,18,15,18,8,3,4,2,2,11.459000000000001,6.7195,1.14
66,117,117,7,0,0,11,8,2,4,2,4,4,3,1.5223,3.6285,6.0377
97,148,97,24,9,5,17,13,21,11,5,2,3,4,2.3158,3.0874,2.8153
109,136,136,21,0,1,15,14,11,7,3,3,2,3,6.4371,3.87,1.5054
4,151,4,22,2,0,12,18,7,9,2,2,6,4,1.7,3.5,4.5
119,184,184,22,17,10,14,16,6,10,5,5,1,2,2.7492,3.1692,2.3162
76,142,142,22,-7,2,16,19,11,11,4,4,2,1,8.0,4.5,1.4
70,165,70,22,-2,0,12,18,5,11,5,5,3,0,2.3237,3.0348,3.1567
23,142,142,21,-18,17,19,21,10,12,2,2,4,2,7.9204,4.3027,1.4046
169,171,169,6,0,0,12,18,10,8,1,2,3,1,1.2373,5.207999999999999,9.612
44,173,173,22,0,1,10,9,12,12,4,7,2,3,3.0863,3.1959,2.3093
119,184,184,21,16,13,15,22,11,15,5,10,1,0,2.9419,3.097,2.4219
38,87,87,22,0,2,14,10,10,11,5,4,2,4,2.675,3.1,2.475
105,115,115,22,-1,1,14,13,8,9,2,1,2,2,3.8707,3.2863,1.9333
28,128,128,36,0,2,14,12,10,11,6,7,3,3,8.4628,4.3044,1.355
45,76,76,22,-3,3,22,14,5,10,6,0,0,4,4.365,3.5625,1.68
17,60,60,22,-1,0,21,11,8,10,2,2,3,3,2.2927,3.1991,2.7609
43,73,43,21,0,1,10,23,9,8,0,3,8,3,1.1213,6.5625,13.0613
70,169,169,6,3,1,11,10,10,13,4,7,4,0,2.6814,1.7371,6.3571
132,195,132,6,0,0,18,17,10,16,2,5,3,3,2.3966,3.0421,2.8683
28,153,28,22,-1,0,23,11,10,10,2,4,1,4,1.875,3.3025,3.8975
38,174,38,22,3,1,11,22,8,5,5,2,3,5,1.6413,3.5443,5.0743
2,91,2,5,3,6,16,15,6,13,6,6,1,4,4.4793,3.4704,1.7704
12,28,12,36,-1,1,11,16,6,10,3,5,6,1,3.5872,3.0979,2.1548
25,126,25,22,1,4,7,13,3,11,2,3,5,4,2.0,3.25,3.3
145,149,145,22,-9,15,24,16,6,13,3,3,3,3,2.3117,3.2271,2.9254
114,197,197,6,0,1,16,21,12,9,3,3,1,2,2.5816,3.0968,2.5584
134,183,183,2,1,3,12,17,5,12,5,4,2,4,1.4543,3.6738,6.4281
37,119,119,22,-1,2,15,18,14,6,8,6,2,3,4.0071,3.2729,1.8533
174,178,178,22,-2,0,13,11,12,12,7,5,2,3,2.8788,3.2063,2.2275
129,162,162,21,0,1,18,20,19,8,4,5,0,2,2.8435,3.3324,2.24
107,146,146,21,-6,1,22,21,21,13,0,7,0,2,9.99,9.1622,1.01
121,168,168,3,0,0,16,23,9,5,5,1,1,2,1.9377,3.3262,3.3762
2,114,114,6,2,1,14,12,16,16,7,4,1,1,2.8763,3.1615,2.333
111,197,111,6,-6,19,13,9,8,11,3,4,4,2,1.6769,3.359,4.9914
43,76,76,22,9,13,10,18,9,12,3,6,4,0,1.9052,3.4684,3.6852
32,145,145,22,0,2,18,15,12,6,1,4,4,2,3.0869999999999997,3.22,2.2326
37,91,37,22,0,0,22,12,7,11,4,5,3,3,3.6,3.1745,1.9355
11,172,11,22,6,5,16,13,12,12,2,2,4,2,2.8573,3.195,2.3827
153,187,153,21,9,6,11,11,6,15,4,2,4,5,1.3965,4.0317,7.67
33,43,43,23,-3,6,18,16,12,7,4,6,3,2,3.4605,3.22,2.0277
93,173,173,22,0,0,12,15,12,12,5,5,4,1,3.5753,3.2467,1.95
8,33,8,22,0,0,20,10,13,15,5,5,1,4,2.3721,3.1733,2.8654
19,131,131,37,1,0,22,18,9,14,1,2,1,1,3.9263,3.2875,1.8125
32,158,32,6,1,2,15,14,18,9,4,3,1,3,1.2209999999999999,5.3486,11.2628
38,97,38,22,2,4,18,18,7,11,5,4,4,3,2.0119,3.2323,3.6796
32,169,32,5,0,1,19,17,12,10,5,4,2,3,1.1005,7.5075,17.4
76,184,184,21,-7,5,17,20,7,7,4,7,3,1,7.8514,4.2991,1.3405
88,90,88,22,-5,0,13,13,5,6,5,6,5,3,2.8064,2.9464,2.4509
61,102,61,6,0,0,14,13,12,9,1,0,1,4,1.3886,4.02,7.6228
84,159,159,22,2,1,20,18,8,14,3,1,1,2,4.0556,3.5296,1.7832
164,184,164,22,-2,0,18,14,8,18,7,3,2,3,2.0489,3.2352,3.5456
143,191,143,21,11,3,22,12,6,12,2,4,3,3,2.0745,3.235,3.3480000000000003
151,195,195,21,-2,1,14,11,9,3,5,4,1,4,7.2965,3.7378,1.4269999999999998
1,115,115,21,3,1,16,21,7,10,2,2,4,0,1.5615,3.5696,5.9192
109,186,186,36,1,1,18,20,8,10,2,7,2,1,11.3203,4.869,1.3031
1,106,1,22,0,0,17,8,10,5,4,3,1,2,1.9167,3.2167,3.4667
104,124,124,6,-1,5,11,26,5,7,2,5,7,2,8.1103,4.1166,1.3655
17,153,153,22,0,0,18,13,18,13,4,4,2,4,3.5159,3.2259,2.0012
159,189,189,21,-1,0,11,28,9,8,4,5,2,2,13.6841,6.0082,1.1529
128,136,128,21,3,6,17,14,11,11,6,2,2,4,1.3783,4.4,7.8967
62,65,62,36,-3,0,21,11,15,3,0,7,0,1,52.2616,12.2763,1.5474
38,153,38,22,-1,3,19,13,11,9,3,6,1,3,2.381,3.159,2.7865
86,101,101,21,5,1,14,13,12,13,4,1,5,2,1.3828,4.2696,7.787999999999999
181,187,187,22,3,0,12,11,6,15,5,3,3,4,2.1113,3.19,3.1513
77,110,110,6,0,0,18,13,17,6,3,3,1,2,1.662,3.4473,4.6347
116,140,140,23,0,0,15,12,11,9,4,2,5,5,4.4775,3.3032,1.7936
94,178,178,22,1,4,22,12,12,9,4,3,5,5,2.8156,3.1744,2.398
148,153,153,39,-9,13,18,8,11,16,4,6,3,1,2.4954,2.73,2.9921
82,115,82,21,7,2,12,20,11,10,4,1,3,1,1.1229,7.2888,18.4579
39,54,39,22,6,11,9,14,12,10,3,3,4,2,2.0735,3.2358,3.41
107,154,107,22,-2,1,12,17,18,9,2,4,1,3,6.3536,3.8529,1.5257
17,98,17,22,1,0,10,17,13,13,4,4,2,1,1.1752,6.3952,12.5637
91,164,164,22,-1,4,19,7,19,14,5,3,1,5,3.3988,3.2652,2.0772
8,150,8,36,-2,0,19,8,14,12,4,5,1,2,5.3552,3.4844,1.6741
62,72,72,36,-2,0,13,8,17,8,1,2,1,5,18.421,6.8014,1.1662
14,97,97,22,-6,9,12,10,8,15,4,6,3,3,4.0,2.5,2.2
187,189,187,22,5,2,20,15,11,6,3,4,0,1,2.6539,3.1256,2.5756
3,160,160,36,-1,0,15,15,16,12,0,4,0,2,45.3044,15.6304,1.0139
28,49,49,21,1,7,7,14,10,12,3,2,4,3,5.5415,3.6789,1.6337
66,146,66,22,0,0,15,13,4,10,4,6,4,1,5.8789,3.6829,1.5889
24,161,161,22,3,0,18,15,16,12,4,3,2,2,2.4389,3.2371,2.8457
153,181,181,20,-2,1,11,16,16,10,2,6,3,2,4.05,3.2,1.85
38,139,38,22,4,0,16,19,8,14,4,7,4,1,1.263,5.1526,10.2374
173,179,179,20,0,0,16,15,13,11,4,3,5,0,1.42,3.7,7.345
80,119,80,21,-12,5,23,20,7,11,7,6,2,1,3.0262,2.3319,2.9652
96,169,169,9,-2,6,13,20,5,10,4,3,3,1,3.2,3.35,2.0
48,160,160,21,2,1,10,28,10,13,3,6,4,0,2.5384,3.1796,2.7136
3,8,8,21,-3,0,13,10,16,17,1,3,1,2,7.8427,4.1755,1.3327
195,197,197,22,7,17,13,19,11,8,5,2,2,2,2.8,3.2,2.35
8,149,149,17,-1,1,16,14,10,10,1,5,2,2,9.21,4.538,1.268
97,187,97,21,0,6,11,23,11,15,5,3,3,1,1.5746,3.6579,5.3714
18,64,64,22,0,2,24,11,4,13,3,4,1,2,2.7792,3.1912,2.4288
61,70,61,7,0,0,12,18,10,10,3,5,1,2,11.7623,5.0581,1.2281
80,184,184,21,-5,3,15,23,5,8,6,8,1,1,7.4395,3.8674,1.4274
85,174,85,21,0,0,18,13,11,17,5,7,2,0,1.9680000000000002,3.25,3.2239999999999998
72,82,72,36,2,5,9,13,12,16,5,4,0,0,1.4494,3.72,6.9513
136,142,136,22,0,0,14,19,13,7,4,6,0,1,2.2844,3.1811,2.7689
137,187,187,24,-7,9,9,15,10,10,3,3,3,5,3.0342,3.0131,2.2638
82,145,145,22,12,4,20,20,5,14,5,5,0,4,5.468,3.58,1.557
65,146,65,22,9,1,23,20,7,13,7,7,2,2,1.7241,3.5152,4.8583
44,89,89,36,3,1,15,13,12,13,3,4,4,4,2.325,3.0783,2.8342
20,111,20,6,0,0,15,14,12,10,3,2,4,3,1.5876,3.5341,5.2629
128,186,186,22,1,0,24,15,11,13,10,6,0,2,3.2658,3.2629,2.1342
82,182,82,21,1,1,11,15,16,12,4,5,4,1,2.8156,3.2585,2.4648
37,143,143,16,13,14,17,20,8,7,3,2,4,4,3.6444,3.2056,1.9033
0,144,144,2,0,1,12,12,8,14,6,4,3,2,3.27,3.13,2.0980000000000003
2,88,88,22,1,0,13,7,9,13,5,2,1,5,5.3475,3.6017,1.6204
72,167,72,22,-4,2,10,14,11,8,5,6,0,1,2.87,3.0753,2.3212
7,39,7,21,9,6,18,18,12,9,7,7,2,1,1.8189,3.3841,4.4719
38,167,167,22,0,0,22,14,9,6,5,5,3,4,10.690999999999999,5.7,1.155
55,70,55,21,1,5,33,19,11,12,7,5,1,2,2.0745,3.3576,3.2910000000000004
25,164,164,21,-4,3,16,10,12,14,4,5,3,3,9.3459,4.7311,1.2967
72,182,182,21,-5,1,10,11,9,10,6,4,3,3,3.51,3.0583,2.0033
140,143,140,22,-2,0,12,13,13,7,3,4,6,3,2.9737,3.05,2.4185
3,82,3,21,0,0,17,15,8,10,0,6,1,3,25.6569,10.3865,1.07
37,143,37,21,16,14,11,10,10,8,3,4,4,4,1.535,3.7273,6.1681
11,188,11,22,0,0,18,22,13,18,4,7,1,1,3.2604,3.2556,2.1926
171,179,171,21,0,0,9,14,10,15,1,4,4,2,4.7944,3.23,1.5322
83,173,83,21,-4,0,23,14,9,14,3,6,0,1,4.2733,3.4033,1.8493
94,180,94,22,0,0,11,22,11,7,1,6,2,1,2.3829,2.965,3.0458
86,122,122,22,0,0,15,14,16,18,7,4,1,3,2.4485,3.0585,2.8922
4,55,4,22,-2,1,19,16,8,3,5,5,3,4,3.475,3.3,1.9
58,60,60,22,0,0,13,16,5,11,3,2,2,4,5.1146,3.5877,1.63
54,80,54,22,0,5,18,7,9,17,5,3,1,2,1.5593,3.6461,6.1386
49,83,83,36,16,3,14,14,11,9,3,2,3,4,1.703,3.5656,4.8185
92,112,112,22,0,0,19,15,7,5,3,2,2,6,2.8008,3.2958,2.185
47,120,47,22,0,0,12,10,11,12,1,3,5,2,1.8139,3.3725,4.3157
93,194,194,1,3,0,27,24,6,7,6,3,2,2,1.3262,4.4876,7.7276
125,133,133,7,-3,0,17,20,6,9,2,7,4,1,9.5496,5.0241,1.2652
60,62,60,22,1,1,12,19,5,16,2,0,3,0,1.2596,4.7687,9.9039
90,93,90,13,0,1,16,10,13,13,5,6,4,1,1.6985,3.4637,5.1044
8,109,8,21,1,1,15,10,14,10,3,3,2,2,2.3178,3.1478,2.7722
30,50,50,9,4,0,9,29,9,26,3,1,2,0,1.1,7.25,14.5
140,191,140,22,-6,2,21,7,11,13,2,4,2,4,2.4024,3.2105,2.7033
90,173,173,22,21,21,9,8,9,12,4,4,4,4,2.2121,3.1233,3.1925
11,156,11,21,0,0,17,16,15,13,2,3,3,3,2.8378,3.1787,2.4261
28,128,28,36,0,1,16,8,18,9,6,7,3,2,4.2625,3.2417,1.7825
100,115,100,36,0,0,11,14,11,10,3,1,1,2,1.3014,5.0514,9.6682
124,133,124,7,1,2,13,20,9,11,2,7,6,1,3.1377,2.9681,2.25
153,179,153,22,1,0,7,23,8,6,3,1,6,3,1.5719999999999998,3.64,5.85
43,80,43,22,-3,17,12,9,10,17,3,4,2,1,1.8868,3.3409,3.8627
94,189,189,22,0,2,16,30,10,8,6,3,1,2,4.6133,3.4,1.6567
70,181,70,22,5,4,17,17,6,15,4,5,2,4,2.2663,3.0948,3.0759
153,194,194,24,11,1,12,14,6,14,5,4,3,3,1.6205,3.5416,4.6574
26,119,119,22,10,6,12,15,13,9,6,6,3,1,1.6736,3.4,4.9393
44,89,44,36,4,1,21,16,12,13,8,5,2,3,1.3459999999999999,4.593999999999999,8.2165
1,107,107,36,3,1,16,15,6,5,3,1,3,2,1.6275,3.5332,5.7004
12,80,12,22,0,0,11,17,12,12,4,5,2,0,5.2216,3.6972,1.604
4,66,4,6,4,3,10,9,7,9,2,4,6,4,2.0741,3.0589999999999997,3.5269
69,145,69,22,12,5,23,9,21,15,7,4,2,3,1.3363,5.0441,7.8837
2,67,2,21,-1,0,17,12,14,8,3,2,2,5,1.4929,3.6393,5.9621
83,135,83,36,1,0,13,13,11,13,1,6,3,2,2.5816,3.1721,2.6126
60,88,60,36,-2,0,21,10,8,10,4,6,2,3,3.4819,3.0115,2.2467
100,106,100,8,8,11,13,16,9,8,3,2,2,1,2.233,3.1678,3.0763
41,114,114,21,-1,5,15,17,7,9,4,5,4,2,6.1175,3.625,1.485
25,30,25,6,0,1,20,14,11,12,6,3,2,3,1.8169,3.2906,4.1006
15,168,15,22,3,1,20,33,7,12,2,3,4,1,1.4345,3.9709,7.0373
47,49,47,36,-4,1,11,13,16,11,1,4,4,3,6.9704,4.2536,1.45
133,151,133,6,1,2,9,24,6,9,3,4,5,3,1.2078,5.4143,10.6587
136,173,173,21,3,4,15,15,11,15,4,6,1,1,4.9156,3.5207,1.723
143,191,143,14,12,3,16,19,11,15,3,3,1,3,2.7455,3.1434,2.6697
7,72,72,20,1,0,21,14,7,11,9,3,0,3,1.4685,4.1,7.3533
134,148,148,22,3,4,14,16,10,8,3,5,4,4,3.3926,2.9744,2.1985
76,184,184,22,-4,4,22,15,16,3,1,5,2,4,8.9067,4.7167,1.25
94,189,94,22,-1,2,14,18,9,13,4,3,5,2,3.37,3.1745,2.1109
106,145,106,22,-2,2,15,12,10,11,5,3,1,3,3.7856,3.3038,1.8613
171,195,171,21,-5,1,10,16,10,11,1,2,5,3,4.1589,3.3056,1.7567
1,68,1,21,-4,0,13,13,9,10,3,2,1,2,1.6986,3.3414,4.47
8,72,8,22,-2,1,17,11,14,11,4,4,1,5,4.8111,3.4530000000000003,1.72
100,182,100,36,0,2,15,13,4,17,3,7,3,0,5.7469,3.7097,1.6214
26,128,128,20,1,4,8,18,17,6,8,7,2,3,1.98,3.2646,4.0838
155,181,181,6,-6,6,13,14,12,5,4,5,5,3,3.0476,2.9479,2.3562
26,164,164,22,4,0,21,14,13,13,9,6,0,2,1.2539,5.6954,10.3579
43,79,43,21,2,4,13,13,10,10,3,3,5,2,1.139,6.525,12.25
17,33,17,22,0,0,6,17,11,9,5,1,4,3,2.206,3.0736,3.2956
24,65,65,36,-2,1,15,6,9,13,5,6,3,4,6.3952,3.9389,1.5244
124,155,124,22,12,5,13,11,10,8,4,3,2,1,1.9757,3.1581,3.7476
70,153,153,22,1,1,13,14,12,13,5,6,3,3,2.4733,3.2133,2.52
3,8,3,22,-5,0,33,12,9,6,0,1,1,2,5.9463,3.5875,1.5175
69,167,69,35,3,6,14,15,15,6,7,9,2,1,3.2079,3.1117,2.2646
145,184,145,22,0,2,13,14,13,13,4,5,4,0,1.9053,3.2142,3.7826
