id,date,team_1,team_2,home_team,tournament,h_win_diff,h_draw,f_goalF_1,f_goalF_2,f_goalA_1,f_goalA_2,f_win_1,f_win_2,f_draw_1,f_draw_2,avg_odds_win_1,avg_odds_draw,avg_odds_win_2,result,goal_diff
40146,2012-05-26,Slovenia,Greece,Greece,Friendly,-3,1,7,10,12,10,3,4,2,5,3.0358,3.0862,2.3677,draw,0.0
40147,2012-05-26,Norway,England,Norway,Friendly,-3,3,16,10,5,14,5,6,1,3,3.294,3.2308,2.1892,lose,-1.0
40148,2012-05-26,USA,Scotland,USA,Friendly,-4,2,9,16,11,10,4,6,1,1,1.6235,3.6188,5.5015,win,4.0
40149,2012-05-26,New Zealand,Honduras,Honduras,Friendly,0,1,15,10,10,10,0,3,5,1,3.8559,3.3555,1.8823,win,1.0
40150,2012-05-27,Iran,Albania,Albania,Friendly,0,0,25,18,11,8,6,1,4,2,1.9421,3.3108,3.7342,lose,-1.0
40151,2012-05-27,Tunisia,Rwanda,Tunisia,Friendly,5,0,14,16,10,11,4,7,2,3,1.2376,5.1776,11.3271,win,4.0
40152,2012-05-27,Iceland,France,France,Friendly,-7,3,19,9,11,10,1,5,1,5,15.0556,6.93,1.1556,lose,-1.0
40153,2012-05-27,Wales,Mexico,Mexico,Friendly,-1,1,16,13,10,7,5,4,0,2,7.0074,4.1333,1.4444,lose,-2.0
40154,2012-05-27,Panama,Jamaica,Jamaica,Friendly,1,4,14,14,14,11,6,4,0,1,4.7104,3.4708,1.702,win,1.0
40155,2012-05-28,Iraq,Botswana,Iraq,Friendly,0,0,11,6,10,11,7,2,1,4,1.37,4.35,8.5,draw,0.0
40156,2012-05-28,Qatar,Palestine,Qatar,Friendly,4,1,14,20,9,8,2,4,5,2,1.2117,5.8467,11.3967,draw,0.0
40157,2012-05-28,Ukraine,Estonia,Ukraine,Friendly,3,0,17,15,16,14,4,4,1,1,1.3178,4.7259,9.0952,win,4.0
40158,2012-05-29,Macedonia,Angola,Angola,Friendly,0,0,11,12,8,8,2,5,2,4,3.05,3.2137,2.2448,draw,0.0
40159,2012-05-29,Russia,Lithuania,Lithuania,Friendly,5,0,13,15,6,5,6,3,4,1,1.2212,5.6385,12.34,draw,0.0
40160,2012-05-29,Turkey,Bulgaria,Bulgaria,Friendly,-3,6,10,11,13,10,4,1,3,4,2.2226,3.2919,3.1133,win,2.0
40161,2012-05-30,Azerbaijan,Andorra,Azerbaijan,Friendly,1,2,11,10,17,13,3,0,2,0,1.2037,5.9219,11.8952,draw,0.0
40162,2012-05-30,Spain,South Korea,Spain,Friendly,2,2,22,24,15,11,7,6,1,2,1.2774,5.1152,10.2581,win,3.0
40163,2012-05-30,Sweden,Iceland,Sweden,Friendly,7,2,15,20,17,12,7,1,0,1,1.2656,5.2733,10.3544,win,1.0
40164,2012-05-30,Switzerland,Romania,Switzerland,Friendly,0,3,11,13,9,10,4,4,4,3,1.6915,3.4689,5.003,lose,-1.0
40165,2012-05-30,Slovakia,Netherlands,Netherlands,Friendly,-1,0,7,26,14,11,4,5,2,3,11.0444,5.7019,1.2337,lose,-2.0
40166,2012-05-30,USA,Brazil,USA,Friendly,-15,0,7,10,8,9,5,7,1,2,4.6867,3.7267,1.6781,lose,-3.0
40167,2012-05-31,Israel,Germany,Germany,Friendly,-3,0,15,24,18,20,5,7,0,2,16.1833,8.0574,1.1207,lose,-2.0
40168,2012-05-31,Greece,Armenia,Armenia,Friendly,2,1,11,17,11,14,4,4,5,1,1.72,3.4530000000000003,4.8111,win,1.0
40169,2012-05-31,Serbia,France,France,Friendly,-2,1,10,9,5,11,3,6,3,4,7.3148,4.0311,1.4352,lose,-2.0
40170,2012-06-01,Lithuania,Latvia,Latvia,Baltic Cup,-8,11,16,13,8,9,2,3,1,2,3.0763,3.1678,2.233,lose,-5.0
40171,2012-06-01,Finland,Estonia,Estonia,Baltic Cup,5,10,17,15,13,15,4,4,1,1,2.2659,3.2144,2.9989,win,1.0
40172,2012-06-01,Lesotho,Ghana,Ghana,FIFA World Cup qualification,-3,1,6,10,9,7,2,5,5,2,26.2722,10.7574,1.0326,lose,-7.0
40173,2012-06-01,Mozambique,Egypt,Egypt,FIFA World Cup qualification,-3,0,18,21,9,8,4,8,2,2,14.3619,6.8027,1.1258,lose,-2.0
40174,2012-05-31,Mexico,Bosnia-Herzegovina,Mexico,Friendly,1,0,13,19,8,7,3,4,2,3,1.46,4.0611,6.672999999999999,win,1.0
40175,2012-06-01,Singapore,Hong Kong,Hong Kong,Friendly,1,7,14,14,16,20,2,2,3,3,2.2192,3.315,2.93,lose,-1.0
40176,2012-06-01,Philippines,Malaysia,Malaysia,Friendly,-3,1,20,23,9,10,4,3,2,4,6.731,3.9867,1.4338,draw,0.0
40177,2012-06-01,Kyrgyzstan,Kazakhstan,Kazakhstan,Friendly,-3,2,16,17,16,12,2,1,1,3,11.0663,5.1032,1.2453,lose,-3.0
40178,2012-06-01,Ukraine,Austria,Austria,Friendly,1,0,19,16,17,14,5,2,1,2,2.053,3.3648,3.393,lose,-1.0
40179,2012-06-01,Russia,Italy,Italy,Friendly,-1,6,13,10,6,10,6,7,4,1,3.5854,3.2246,2.0354,win,3.0
40180,2012-06-02,Malawi,Kenya,Kenya,FIFA World Cup qualification,12,11,6,13,9,11,1,4,6,1,4.0792,3.3204,1.812,draw,0.0
40181,2012-06-02,Congo DR,Cameroon,Cameroon,FIFA World Cup qualification,-5,6,16,16,18,9,5,4,2,5,11.4026,5.8717,1.1817,lose,-1.0
40182,2012-06-02,Morocco,Gambia,Gambia,FIFA World Cup qualification,6,0,14,21,10,9,5,3,2,1,2.3542,3.0713,2.8683,draw,0.0
40183,2012-06-02,Sierra Leone,Cape Verde,Sierra Leone,FIFA World Cup qualification,1,2,15,9,6,5,2,5,3,3,1.9872,3.096,3.63,win,1.0
40184,2012-06-02,Tunisia,Equatorial Guinea,Tunisia,FIFA World Cup qualification,0,0,12,14,8,4,4,4,2,2,1.1242,6.8892,14.3258,win,2.0
40185,2012-06-02,Senegal,Liberia,Senegal,FIFA World Cup qualification,5,4,11,11,8,8,3,2,1,4,1.123,6.9,14.297,win,2.0
40186,2012-06-02,Venezuela,Uruguay,Uruguay,FIFA World Cup qualification,-12,6,17,17,5,11,3,7,1,3,10.7137,4.7737,1.2941,draw,0.0
40187,2012-06-02,Rwanda,Algeria,Algeria,FIFA World Cup qualification,-2,2,22,14,10,6,6,4,2,3,12.3271,5.7975,1.1825,lose,-4.0
40188,2012-06-01,Puerto Rico,Nicaragua,Puerto Rico,Friendly,-2,0,11,15,12,10,2,3,3,2,1.926,3.2967,3.736,win,2.0
40189,2012-06-01,Guatemala,Costa Rica,Guatemala,Friendly,-9,13,18,10,12,9,6,3,0,4,3.6852,3.4684,1.9052,win,1.0
40190,2012-06-01,Panama,Jamaica,Panama,Friendly,2,4,15,15,14,10,7,4,0,1,1.9043,3.3,3.9026,win,1.0
40191,2012-06-02,Denmark,Australia,Denmark,Friendly,0,0,13,17,14,9,7,8,1,1,1.6893,3.6,4.8722,win,2.0
40192,2012-06-02,Malta,Luxembourg,Luxembourg,Friendly,-2,2,13,19,9,9,1,2,2,0,3.16,3.18,2.2341,win,2.0
40193,2012-06-02,Poland,Andorra,Poland,Friendly,0,0,8,16,12,11,4,0,4,0,1.0371,12.1367,30.2838,win,4.0
40194,2012-06-02,Norway,Croatia,Norway,Friendly,-2,0,16,11,7,11,6,5,1,3,2.6911,3.1389,2.5885,draw,0.0
40195,2012-06-02,Northern Ireland,Netherlands,Netherlands,Friendly,-1,2,24,22,5,10,1,4,1,3,19.6359,8.7204,1.1048,lose,-6.0
40196,2012-06-02,Turkey,Portugal,Portugal,Friendly,-5,0,12,22,14,11,4,6,2,3,6.5623,3.9265,1.4919,win,2.0
40197,2012-06-03,Latvia,Finland,Finland,Baltic Cup,-5,2,11,20,9,14,2,4,2,1,3.9348,3.46,1.8529,draw,0.0
40198,2012-06-03,Lithuania,Estonia,Estonia,Baltic Cup,6,10,13,17,7,15,2,4,2,1,3.5462,3.2919,2.0086,lose,-1.0
40199,2012-06-02,Ecuador,Argentina,Argentina,FIFA World Cup qualification,-12,8,20,17,8,6,6,5,1,3,13.1737,5.7285,1.213,lose,-4.0
40200,2012-06-03,Oman,Japan,Japan,FIFA World Cup qualification,-5,3,17,18,3,7,4,6,4,2,14.9496,6.5567,1.1407,lose,-3.0
40201,2012-06-03,South Africa,Ethiopia,South Africa,FIFA World Cup qualification,0,0,11,15,4,10,4,2,4,5,1.1452,6.284,13.728,draw,0.0
40202,2012-06-03,Zimbabwe,Guinea,Zimbabwe,FIFA World Cup qualification,-1,2,17,14,5,13,6,3,1,5,2.5904,3.0985,2.557,lose,-1.0
40203,2012-06-03,Uzbekistan,Iran,Uzbekistan,FIFA World Cup qualification,-1,1,15,28,8,10,6,6,1,4,2.6178,3.0111,2.63,lose,-1.0
40204,2012-06-03,Uganda,Angola,Angola,FIFA World Cup qualification,-1,1,12,10,10,8,5,4,3,5,6.1842,3.7138,1.4942,draw,0.0
40205,2012-06-03,Mali,Benin,Benin,FIFA World Cup qualification,7,5,14,11,10,15,4,1,2,4,2.2858,3.1827,2.8765,lose,-1.0
40206,2012-06-03,Nigeria,Namibia,Nigeria,FIFA World Cup qualification,2,0,10,11,9,6,3,4,5,4,1.1258,6.82,14.6377,win,1.0
40207,2012-06-03,Togo,Libya,Togo,FIFA World Cup qualification,-2,1,16,14,8,8,2,3,3,5,1.865,3.2827,3.8692,draw,0.0
40208,2012-06-03,Jordan,Iraq,Jordan,FIFA World Cup qualification,-12,8,12,12,14,9,6,7,2,1,2.4581,3.0489,2.7759,draw,0.0
40209,2012-06-03,Qatar,Lebanon,Lebanon,FIFA World Cup qualification,4,0,14,21,9,13,2,4,5,1,1.8667,3.4041,3.8189,win,1.0
40210,2012-06-03,Mexico,Brazil,Mexico,Friendly,-12,6,13,11,7,12,4,8,2,1,5.26,3.7556,1.6144,win,2.0
40211,2012-06-03,Spain,China,Spain,Friendly,1,0,24,18,11,16,7,7,1,0,1.0668,10.3176,23.6012,win,1.0
40212,2012-06-03,Puerto Rico,Nicaragua,Puerto Rico,Friendly,-1,0,12,17,12,11,2,4,3,2,1.81,3.4333,4.2067,draw,0.0
40213,2012-06-03,Peru,Colombia,Peru,FIFA World Cup qualification,1,16,18,8,12,11,2,6,3,2,2.8444,3.1096,2.4574,lose,-1.0
40214,2012-06-03,USA,Canada,Canada,Friendly,5,8,11,14,8,14,6,5,0,4,1.6419,3.693,5.0322,draw,0.0
40215,2012-06-04,Ireland,Hungary,Hungary,Friendly,-3,4,4,19,13,12,5,6,5,2,2.3641,3.2022,2.937,draw,0.0
40216,2012-06-05,Philippines,Indonesia,Philippines,Friendly,-12,0,23,20,10,14,5,2,2,2,2.2264,3.1727,3.065,draw,0.0
40217,2012-06-05,Kazakhstan,Armenia,Armenia,Friendly,-1,1,17,16,10,15,1,4,4,1,6.2574,3.797,1.5159,lose,-3.0
40218,2012-06-05,Sweden,Serbia,Sweden,Friendly,-1,0,15,12,16,5,7,3,0,2,1.5537,3.7441,6.0,win,1.0
40219,2012-06-05,Ukraine,Turkey,Turkey,Friendly,-2,1,21,9,17,16,5,4,1,2,3.057,3.2126,2.2852,lose,-2.0
40220,2012-06-05,Romania,Austria,Austria,Friendly,-1,4,13,19,11,13,4,3,4,2,2.9033,3.2348,2.3548,draw,0.0
40221,2012-06-05,France,Estonia,France,Friendly,0,0,11,15,9,17,6,4,4,1,1.1223,7.4954,17.0558,win,4.0
40222,2012-06-07,Lithuania,Belarus,Belarus,Friendly,-2,2,16,9,7,9,2,2,2,3,5.5619,3.56,1.6092,draw,0.0
40223,2012-06-08,Poland,Greece,Poland,UEFA Euro,7,2,9,9,11,11,5,3,4,6,2.0386,3.1514,4.0786,draw,0.0
40224,2012-06-08,Jordan,Japan,Japan,FIFA World Cup qualification,0,3,15,20,14,7,6,7,2,1,16.9485,6.3646,1.1369,lose,-6.0
40225,2012-06-08,Uzbekistan,Lebanon,Lebanon,FIFA World Cup qualification,2,0,11,16,9,14,6,4,1,2,1.5837,3.6226,5.447,draw,0.0
40226,2012-06-08,Oman,Australia,Oman,FIFA World Cup qualification,-2,1,17,20,4,9,3,8,5,1,5.6615,3.4848,1.6004,draw,0.0
40227,2012-06-08,Qatar,South Korea,Qatar,FIFA World Cup qualification,-1,1,14,24,8,10,2,6,6,2,4.3711,3.4167,1.7593,lose,-3.0
40228,2012-06-08,Cuba,Canada,Cuba,FIFA World Cup qualification,-2,3,19,15,12,13,1,5,2,3,5.5137,3.5607,1.5944,lose,-1.0
40229,2012-06-08,Vietnam,China,China,Friendly,-5,0,24,14,11,15,5,7,1,0,12.9754,6.1973,1.1823,lose,-3.0
40230,2012-06-08,Singapore,Malaysia,Singapore,Friendly,-2,19,16,27,14,10,1,3,3,4,2.2004,3.2846,3.0367,draw,0.0
40231,2012-06-09,Netherlands,Denmark,Netherlands,UEFA Euro,5,10,24,13,10,16,5,7,2,0,1.7157,3.545,5.3275,lose,-1.0
40232,2012-06-09,Portugal,Germany,Germany,UEFA Euro,-5,5,21,28,10,21,6,6,3,2,3.6989,3.287,2.0963,lose,-1.0
40233,2012-06-08,USA,Antigua and Barbuda,USA,FIFA World Cup qualification,0,0,12,21,11,18,6,6,0,1,1.0238,12.1429,29.9219,win,2.0
40234,2012-06-08,Mexico,Guyana,Mexico,FIFA World Cup qualification,0,0,14,11,8,12,5,4,2,2,1.0233,12.2955,29.88,win,2.0
40235,2012-06-08,Panama,Honduras,Honduras,FIFA World Cup qualification,-14,6,14,10,12,10,7,3,0,1,4.59,3.4059,1.7285,win,2.0
40236,2012-06-08,Jamaica,Guatemala,Jamaica,FIFA World Cup qualification,7,1,15,19,9,14,4,6,1,0,1.483,3.823,6.3519,win,1.0
40237,2012-06-09,Nigeria,Malawi,Malawi,FIFA World Cup qualification,4,1,11,6,7,9,2,1,5,6,1.9826,3.1896,3.6,draw,0.0
40238,2012-06-09,South Africa,Botswana,Botswana,FIFA World Cup qualification,4,2,9,10,4,10,3,2,5,4,1.9781,3.1385,3.6885,draw,0.0
40239,2012-06-09,Uganda,Senegal,Uganda,FIFA World Cup qualification,-1,1,14,9,11,9,5,4,2,1,2.9359,3.1144,2.2985,draw,0.0
40240,2012-06-09,Zambia,Ghana,Zambia,FIFA World Cup qualification,-2,0,8,10,10,8,5,5,4,3,2.5904,3.0492,2.6188,win,1.0
40241,2012-06-09,Niger,Congo,Congo,FIFA World Cup qualification,-2,0,14,13,5,14,1,4,2,2,4.3624,3.3305,1.7452,lose,-1.0
40242,2012-06-09,Gabon,Burkina Faso,Gabon,FIFA World Cup qualification,1,8,12,13,6,8,5,1,3,5,1.6615,3.4685,4.8167,win,1.0
40243,2012-06-09,Sierra Leone,Equatorial Guinea,Equatorial Guinea,FIFA World Cup qualification,2,0,18,16,5,4,2,4,2,2,3.7344,3.2526,1.927,draw,0.0
40244,2012-06-09,Namibia,Kenya,Namibia,FIFA World Cup qualification,0,0,10,14,5,10,4,5,4,1,1.9648,3.1696,3.7076,win,1.0
40245,2012-06-09,Morocco,Ivory Coast,Morocco,FIFA World Cup qualification,-2,4,10,10,11,4,4,7,2,3,3.2304,3.1504,2.1372,draw,0.0
40246,2012-06-09,Brazil,Argentina,Brazil,Friendly,4,23,9,15,14,9,9,5,1,3,2.9833,3.2219,2.3104,lose,-1.0
40247,2012-06-10,Spain,Italy,Spain,UEFA Euro,-1,10,28,10,9,9,7,6,1,1,1.7568,3.395,5.3057,draw,0.0
40248,2012-06-10,Ireland,Croatia,Ireland,UEFA Euro,1,3,5,14,11,12,5,6,5,2,4.0256,3.15,2.0444,lose,-2.0
40249,2012-06-10,Sudan,Lesotho,Lesotho,FIFA World Cup qualification,0,0,14,7,7,7,3,2,2,4,1.4889,3.8322,6.027,draw,0.0
40250,2012-06-10,Zimbabwe,Mozambique,Mozambique,FIFA World Cup qualification,6,5,17,17,5,6,5,4,1,3,3.867,3.1474,1.9259,draw,0.0
40251,2012-06-10,Rwanda,Benin,Rwanda,FIFA World Cup qualification,0,0,20,11,10,17,5,1,3,5,2.3681,3.1356,2.7993,draw,0.0
40252,2012-06-10,Liberia,Angola,Liberia,FIFA World Cup qualification,0,1,12,10,8,6,3,3,3,6,2.5793,2.9952,2.6659,draw,0.0
40253,2012-06-10,Libya,Cameroon,Libya,FIFA World Cup qualification,-3,2,13,17,8,11,4,5,4,4,3.7286,3.0405,1.9905,win,1.0
40254,2012-06-10,Guinea,Egypt,Guinea,FIFA World Cup qualification,0,2,11,19,14,8,2,8,5,2,2.7285,3.0659,2.4756,lose,-1.0
40255,2012-06-10,Uruguay,Peru,Uruguay,FIFA World Cup qualification,19,13,17,19,12,10,6,3,4,3,1.2633,5.1081,11.2926,win,2.0
40256,2012-06-10,Mali,Algeria,Mali,FIFA World Cup qualification,-1,1,13,16,12,4,4,5,2,3,2.6865,3.0454,2.5362,win,1.0
40257,2012-06-10,Ecuador,Colombia,Ecuador,FIFA World Cup qualification,-7,11,22,6,8,13,7,6,0,2,2.3693,3.0726,3.007,win,1.0
40258,2012-06-10,Vietnam,Hong Kong,Hong Kong,Friendly,0,1,25,19,9,19,5,3,1,3,2.8648,3.3161,2.2787,win,1.0
40259,2012-06-11,France,England,France,UEFA Euro,-7,5,13,10,8,14,6,6,4,3,2.4689,2.9789,3.2204,draw,0.0
40260,2012-06-11,Ukraine,Sweden,Ukraine,UEFA Euro,0,1,23,13,15,18,5,7,1,0,2.6404,3.193,2.7911,win,1.0
40261,2012-06-12,Greece,Czech Republic,Greece,UEFA Euro,1,2,8,16,11,13,4,5,5,2,3.3304,3.2364,2.2479,lose,-1.0
40262,2012-06-12,Russia,Poland,Poland,UEFA Euro,4,4,10,12,8,11,6,5,4,4,2.2937,3.2548,3.2174,draw,0.0
40263,2012-06-12,Japan,Australia,Australia,FIFA World Cup qualification,0,6,20,19,7,9,7,7,1,1,2.4656,3.1396,2.7193,draw,0.0
40264,2012-06-12,Oman,Iraq,Iraq,FIFA World Cup qualification,-4,4,20,13,4,8,3,7,4,2,3.9765,3.1985,1.9023,draw,0.0
40265,2012-06-12,Philippines,Guam,Philippines,Friendly,1,0,20,35,7,21,5,3,2,2,1.0167,15.0,40.6667,win,3.0
40266,2012-06-12,Singapore,Malaysia,Malaysia,Friendly,-2,20,16,26,13,9,1,3,2,4,3.6725,3.434,1.899,lose,-2.0
40267,2012-06-12,Kuwait,Bahrain,Bahrain,Friendly,5,10,13,18,10,7,3,4,3,3,2.2914,3.1171,3.1314,win,1.0
40268,2012-06-13,Portugal,Denmark,Denmark,UEFA Euro,4,2,20,14,13,14,5,7,3,0,1.8346,3.4586,4.5436,win,1.0
40269,2012-06-13,Netherlands,Germany,Netherlands,UEFA Euro,-4,14,29,29,9,18,6,6,1,2,2.9115,3.2381,2.4881,lose,-1.0
40270,2012-06-12,Jamaica,Antigua and Barbuda,Antigua and Barbuda,FIFA World Cup qualification,4,0,16,17,10,16,4,5,1,1,1.3546,4.365,8.0904,draw,0.0
40271,2012-06-12,Honduras,Canada,Canada,FIFA World Cup qualification,2,4,10,13,11,13,4,5,1,4,3.4431,3.1562,2.0819,draw,0.0
40272,2012-06-12,Guyana,Costa Rica,Guyana,FIFA World Cup qualification,0,0,12,10,11,10,4,3,1,4,7.8207,4.4589,1.3611,lose,-4.0
40273,2012-06-12,Panama,Cuba,Panama,FIFA World Cup qualification,-1,8,16,20,11,11,8,1,0,2,1.1852,6.0341,13.1048,win,1.0
40274,2012-06-12,USA,Guatemala,Guatemala,FIFA World Cup qualification,8,5,11,16,11,14,6,6,1,0,1.4622,3.973,6.5363,draw,0.0
40275,2012-06-14,Italy,Croatia,Italy,UEFA Euro,-2,2,7,13,12,12,5,5,1,3,2.4114,3.1207,3.1357,draw,0.0
40276,2012-06-14,Spain,Ireland,Spain,UEFA Euro,9,7,27,5,8,9,8,4,1,6,1.2311,6.1196,13.4963,win,4.0
40277,2012-06-15,Gambia,Algeria,Algeria,African Cup of Nations qualification,-1,0,17,19,9,3,2,6,2,2,8.3596,4.5524,1.3136,lose,-3.0
40278,2012-06-15,Ukraine,France,Ukraine,UEFA Euro,-3,3,25,16,14,7,5,7,1,3,4.0989,3.1121,2.0514,lose,-2.0
40279,2012-06-15,Sweden,England,Sweden,UEFA Euro,-1,9,15,11,18,12,7,6,0,3,3.3043,3.1139,2.3293,lose,-1.0
40280,2012-06-15,South Africa,Gabon,South Africa,Friendly,1,0,9,14,5,6,2,4,6,3,1.9988,3.2725,3.5913,win,3.0
40281,2012-06-16,Malawi,Chad,Malawi,African Cup of Nations qualification,0,1,6,21,8,11,1,2,7,2,1.2972,4.7588,8.046,win,2.0
40282,2012-06-16,Uganda,Congo,Uganda,African Cup of Nations qualification,-2,0,15,12,11,16,4,5,3,1,1.5442,3.6838,5.4588,win,4.0
40283,2012-06-16,Rwanda,Nigeria,Nigeria,African Cup of Nations qualification,-1,2,24,9,9,6,4,3,3,5,10.6587,5.4143,1.2078,lose,-2.0
40284,2012-06-16,Namibia,Liberia,Namibia,African Cup of Nations qualification,0,1,7,14,5,8,4,3,4,2,1.5896,3.6212,5.1296,draw,0.0
40285,2012-06-16,Russia,Greece,Greece,UEFA Euro,10,5,13,9,9,12,6,4,4,5,1.74,3.5778,4.9704,lose,-1.0
40286,2012-06-17,Zimbabwe,Burundi,Zimbabwe,African Cup of Nations qualification,-1,0,15,17,6,9,4,3,1,3,1.5342,3.6819,5.6862,win,1.0
40287,2012-06-17,Ethiopia,Benin,Benin,African Cup of Nations qualification,0,1,13,12,9,17,2,2,6,4,6.1173,3.6946,1.4992,draw,0.0
40288,2012-06-17,Togo,Kenya,Togo,African Cup of Nations qualification,-1,1,19,13,7,10,2,5,3,2,1.5896,3.6127,5.1138,win,1.0
40289,2012-06-17,Germany,Denmark,Denmark,UEFA Euro,6,3,27,14,16,13,6,7,2,0,1.54,3.907,6.7937,win,1.0
40290,2012-06-17,Portugal,Netherlands,Portugal,UEFA Euro,5,3,20,18,13,10,4,5,3,1,2.707,3.5848,2.4730000000000003,win,1.0
40291,2012-06-18,Spain,Croatia,Croatia,UEFA Euro,1,1,25,14,7,15,7,6,2,2,1.4819,3.7044,9.4393,win,1.0
40292,2012-06-18,Italy,Ireland,Italy,UEFA Euro,5,2,8,6,11,12,5,4,2,5,1.3844,4.7148,8.47,win,2.0
40293,2012-06-18,Yemen,Palestine,Yemen,Friendly,-2,0,18,22,19,9,2,4,3,1,2.1,3.25,3.16,lose,-1.0
40294,2012-06-19,Sweden,France,Sweden,UEFA Euro,-4,5,15,16,18,6,7,6,0,4,5.0911,3.6756,1.7122,win,2.0
40295,2012-06-22,Greece,Germany,Germany,UEFA Euro,-5,3,10,22,13,16,3,6,5,2,10.0907,5.1793,1.3163,lose,-2.0
40296,2012-06-22,Saudi Arabia,Kuwait,Saudi Arabia,UAFA Cup,-1,10,12,12,10,8,3,2,4,4,1.82,3.232,4.163,win,4.0
40297,2012-06-23,Spain,France,Spain,UEFA Euro,2,6,23,16,7,8,7,7,2,3,1.8604,3.3222,4.7419,win,2.0
40298,2012-06-23,Morocco,Bahrain,Morocco,UAFA Cup,1,0,13,18,12,8,3,3,3,4,1.815,3.3375,3.8975,win,4.0
40299,2012-06-23,Yemen,Libya,Libya,UAFA Cup,-4,1,15,11,18,7,1,3,4,5,5.3667,3.7333,1.535,lose,-2.0
40300,2012-06-24,Lebanon,Iraq,Iraq,UAFA Cup,-6,4,12,14,13,7,3,6,2,3,7.1886,4.4571,1.34,lose,-1.0
40301,2012-06-25,Palestine,Kuwait,Kuwait,UAFA Cup,-2,1,18,11,8,8,4,3,2,3,3.8157,3.2229,1.9057,lose,-2.0
40302,2012-06-26,Yemen,Bahrain,Bahrain,UAFA Cup,-3,1,15,18,19,9,1,3,3,3,6.8406,4.345,1.3767,win,2.0
40303,2012-06-26,Morocco,Libya,Libya,UAFA Cup,0,3,14,12,11,7,2,4,3,4,1.9405,3.2211,3.5847,draw,0.0
40304,2012-06-27,Spain,Portugal,Portugal,UEFA Euro,7,12,23,19,6,13,7,4,2,3,1.9411,3.2759,4.3615,draw,0.0
40305,2012-06-27,Sudan,Lebanon,Lebanon,UAFA Cup,0,2,14,14,8,13,2,3,2,2,2.3194,3.0906,2.8629,win,2.0
40306,2012-06-28,Italy,Germany,Germany,UEFA Euro,7,9,9,21,10,16,4,7,3,1,4.5752,3.3322,1.8822,win,1.0
40307,2012-06-28,Saudi Arabia,Palestine,Saudi Arabia,UAFA Cup,1,0,15,12,10,10,4,5,4,2,1.1685,5.6062,14.5562,draw,0.0
40308,2012-06-29,Libya,Bahrain,Libya,UAFA Cup,0,1,15,22,8,7,5,2,3,3,1.4076,4.0782,6.7747,win,1.0
40309,2012-06-29,Yemen,Morocco,Yemen,UAFA Cup,0,0,15,18,14,10,0,3,3,3,8.4821,4.3579,1.3242,lose,-4.0
40310,2012-06-30,Sudan,Iraq,Sudan,UAFA Cup,0,1,13,15,6,7,2,5,3,4,3.65,3.2144,1.8811,draw,0.0
40311,2012-07-01,Spain,Italy,Spain,UEFA Euro,-1,11,22,8,5,10,7,3,2,4,2.1315,3.0833,3.9226,win,4.0
40312,2012-07-03,Saudi Arabia,Libya,Saudi Arabia,UAFA Cup,-1,0,16,14,10,7,4,5,4,3,1.829,3.3895,3.819,lose,-2.0
40313,2012-07-03,Morocco,Iraq,Morocco,UAFA Cup,1,4,17,15,9,7,3,5,3,4,1.9967,3.181,3.4633,win,1.0
40314,2012-07-05,Saudi Arabia,Iraq,Saudi Arabia,UAFA Cup,-6,6,18,15,7,8,3,4,5,5,2.0078,3.2361,3.3906,lose,-1.0
40315,2012-07-06,Morocco,Libya,Libya,UAFA Cup,0,4,16,15,11,8,4,6,3,3,2.1567,3.0957,3.1224,draw,0.0
40316,2012-08-13,Uzbekistan,Jordan,Jordan,Friendly,2,3,11,16,7,13,5,5,1,3,2.3952,3.1710000000000003,2.8305,win,1.0
40317,2012-08-14,Liechtenstein,Andorra,Liechtenstein,Friendly,0,0,17,13,7,10,2,0,2,1,1.4373,4.0046,7.3092,win,1.0
40318,2012-08-14,San Marino,Malta,San Marino,Friendly,0,0,33,14,13,10,0,2,0,2,9.7746,4.9881,1.2873,lose,-1.0
40319,2012-08-15,Venezuela,Japan,Japan,Friendly,0,1,19,25,5,7,3,7,2,1,6.8177,3.9431,1.4735,draw,0.0
40320,2012-08-15,Ghana,China,China,Friendly,0,1,17,14,6,9,5,6,3,0,2.3944,3.1363,2.9119,draw,0.0
40321,2012-08-15,Singapore,Hong Kong,Singapore,Friendly,0,7,18,20,15,19,1,4,2,2,1.864,3.394,3.9248,win,2.0
40322,2012-08-15,Bahrain,Azerbaijan,Azerbaijan,Friendly,-1,0,16,12,9,14,2,3,3,2,3.2517,3.25,2.1448,lose,-3.0
40323,2012-08-15,Mozambique,Angola,Angola,Friendly,-3,3,18,10,5,6,4,3,2,6,5.0,3.6,1.65,lose,-2.0
40324,2012-08-15,Nigeria,Niger,Niger,Friendly,2,0,8,17,5,5,3,2,5,1,2.04,3.2,3.5,draw,0.0
40325,2012-08-15,Belarus,Armenia,Armenia,Friendly,2,1,8,15,9,14,2,4,4,1,3.0904,3.2592,2.238,win,1.0
40326,2012-08-15,Tunisia,Iran,Iran,Friendly,0,0,18,25,10,10,5,6,1,3,2.6688,3.1396,2.5425,draw,0.0
40327,2012-08-15,Cyprus,Bulgaria,Bulgaria,Friendly,-10,0,10,10,17,10,1,2,2,3,6.1512,3.8231,1.53,lose,-1.0
40328,2012-08-15,Luxembourg,Georgia,Luxembourg,Friendly,-1,1,19,12,9,8,2,4,0,1,3.9581,3.3459,1.8885,lose,-1.0
